seed,round,method,component,score
4,88,FedAvg,verdict,0.21372585673061953
4,88,FedAvg,rule alignment,0.23056115557661663
4,88,FedAvg,total,0.23412757100772372
4,89,FedAvg,citation,0.25298451564718405
4,89,FedAvg,reasoning,0.22463836117200978
4,89,FedAvg,verdict,0.20994300455185042
4,89,FedAvg,rule alignment,0.24425472461441025
4,89,FedAvg,total,0.2319743333242436
4,90,FedAvg,citation,0.24554975758596928
4,90,FedAvg,reasoning,0.21849064647662556
4,90,FedAvg,verdict,0.20863753190267043
4,90,FedAvg,rule alignment,0.23542407550254899
4,90,FedAvg,total,0.2261788314156574
4,91,FedAvg,citation,0.25192938250114655
4,91,FedAvg,reasoning,0.22187515631805438
4,91,FedAvg,verdict,0.19720749867382145
4,91,FedAvg,rule alignment,0.2272465911953755
4,91,FedAvg,total,0.22429608542823343
4,92,FedAvg,citation,0.25086142281359564
4,92,FedAvg,reasoning,0.22078894499244905
4,92,FedAvg,verdict,0.19948493393321018
4,92,FedAvg,rule alignment,0.23361368730435925
4,92,FedAvg,total,0.22554601014530803
4,93,FedAvg,citation,0.25385632749801
4,93,FedAvg,reasoning,0.21112101340529557
4,93,FedAvg,verdict,0.19639870246867375
4,93,FedAvg,rule alignment,0.22298309722824072
4,93,FedAvg,total,0.22049668095890773
4,94,FedAvg,citation,0.236060567502329
4,94,FedAvg,reasoning,0.22356517245809213
4,94,FedAvg,verdict,0.19402400822377178
4,94,FedAvg,rule alignment,0.2316516488540207
4,94,FedAvg,total,0.22092102543975697
4,95,FedAvg,citation,0.23197777459599606
4,95,FedAvg,reasoning,0.20233287077059176
4,95,FedAvg,verdict,0.19534084142187613
4,95,FedAvg,rule alignment,0.22415834669006088
4,95,FedAvg,total,0.21236118457365777
4,96,FedAvg,citation,0.2514386316976982
4,96,FedAvg,reasoning,0.2177010693117204
4,96,FedAvg,verdict,0.18689163596177044
4,96,FedAvg,rule alignment,0.22666578158333486
4,96,FedAvg,total,0.22022604402505028
4,97,FedAvg,citation,0.2407292784041253
4,97,FedAvg,reasoning,0.20599827484654223
4,97,FedAvg,verdict,0.1890142443651253
4,97,FedAvg,rule alignment,0.22116090092506616
4,97,FedAvg,total,0.21346754333128856
4,98,FedAvg,citation,0.24039159024063406
4,98,FedAvg,reasoning,0.2018085350283671
4,98,FedAvg,verdict,0.197405806441376
4,98,FedAvg,rule alignment,0.22502478160074968
4,98,FedAvg,total,0.21499686599916257
4,99,FedAvg,citation,0.23429721226547998
4,99,FedAvg,reasoning,0.19825066111618875
4,99,FedAvg,verdict,0.20161002672744907
4,99,FedAvg,rule alignment,0.2172025903960544
4,99,FedAvg,total,0.21189252616229975
4,100,FedAvg,citation,0.24041152238978816
4,100,FedAvg,reasoning,0.21106047838728229
4,100,FedAvg,verdict,0.17248900776642367
4,100,FedAvg,rule alignment,0.21486682569715293
4,100,FedAvg,total,0.20951664119466826
4,1,FedLoRA,citation,0.583731845078409
4,1,FedLoRA,reasoning,0.4823500777309857
4,1,FedLoRA,verdict,0.4205070137826959
4,1,FedLoRA,rule alignment,0.5160151426963574
4,1,FedLoRA,total,0.49896776657384345
4,2,FedLoRA,citation,0.5799087981943486
4,2,FedLoRA,reasoning,0.47283366368008795
4,2,FedLoRA,verdict,0.41693513553543055
4,2,FedLoRA,rule alignment,0.5053524304358298
4,2,FedLoRA,total,0.4921315686236371
4,3,FedLoRA,citation,0.5572166326381585
4,3,FedLoRA,reasoning,0.47103402616625184
4,3,FedLoRA,verdict,0.41730848947076565
4,3,FedLoRA,rule alignment,0.5133591593191666
4,3,FedLoRA,total,0.4876133202409399
4,4,FedLoRA,citation,0.5590970905787258
4,4,FedLoRA,reasoning,0.46918740642449513
4,4,FedLoRA,verdict,0.4071322482080326
4,4,FedLoRA,rule alignment,0.4984972287292684
4,4,FedLoRA,total,0.48201300236989186
4,5,FedLoRA,citation,0.5398894745019961
4,5,FedLoRA,reasoning,0.46084447041879295
4,5,FedLoRA,verdict,0.4032541590771696
4,5,FedLoRA,rule alignment,0.4968457625241556
4,5,FedLoRA,total,0.47340840202526047
4,6,FedLoRA,citation,0.5428104048558202
4,6,FedLoRA,reasoning,0.47201994496517685
4,6,FedLoRA,verdict,0.39747933768667765
4,6,FedLoRA,rule alignment,0.48439404339656983
4,6,FedLoRA,total,0.4735572278044915
4,7,FedLoRA,citation,0.5471896047822269
4,7,FedLoRA,reasoning,0.4617723740611527
4,7,FedLoRA,verdict,0.4118685782831993
4,7,FedLoRA,rule alignment,0.4908742410292097
4,7,FedLoRA,total,0.4764711061905443
4,8,FedLoRA,citation,0.5354693067811406
4,8,FedLoRA,reasoning,0.45104639679843245
4,8,FedLoRA,verdict,0.3861383593789506
4,8,FedLoRA,rule alignment,0.4782684915140877
4,8,FedLoRA,total,0.46136953388237
4,9,FedLoRA,citation,0.5271101350124902
4,9,FedLoRA,reasoning,0.45609272182103466
4,9,FedLoRA,verdict,0.3781840659162732
4,9,FedLoRA,rule alignment,0.45992342482515675
4,9,FedLoRA,total,0.4551360517435326
4,10,FedLoRA,citation,0.5232814754714934
4,10,FedLoRA,reasoning,0.44397347112590496
4,10,FedLoRA,verdict,0.3950790570790517
4,10,FedLoRA,rule alignment,0.45074346444713964
4,10,FedLoRA,total,0.4529308673648357
4,11,FedLoRA,citation,0.5260009312846542
4,11,FedLoRA,reasoning,0.43851670981876195
4,11,FedLoRA,verdict,0.36916556925508776
4,11,FedLoRA,rule alignment,0.4581215293766954
4,11,FedLoRA,total,0.44697094395590314
4,12,FedLoRA,citation,0.5013978471601876
4,12,FedLoRA,reasoning,0.4250686508452758
4,12,FedLoRA,verdict,0.3745106118023157
4,12,FedLoRA,rule alignment,0.4468935463559234
4,12,FedLoRA,total,0.4358764192653933
4,13,FedLoRA,citation,0.49890609282329584
4,13,FedLoRA,reasoning,0.4358664115999047
4,13,FedLoRA,verdict,0.3672528072236299
4,13,FedLoRA,rule alignment,0.4516385244258537
4,13,FedLoRA,total,0.43762735337687353
4,14,FedLoRA,citation,0.4945230564793662
4,14,FedLoRA,reasoning,0.42177196339395523
4,14,FedLoRA,verdict,0.37358983885804886
4,14,FedLoRA,rule alignment,0.4519411125215267
4,14,FedLoRA,total,0.4339480353568457
4,15,FedLoRA,citation,0.5012185909401974
4,15,FedLoRA,reasoning,0.4149913426210493
4,15,FedLoRA,verdict,0.37296203672294853
4,15,FedLoRA,rule alignment,0.4487862506396871
4,15,FedLoRA,total,0.43279980983003863
4,16,FedLoRA,citation,0.48894078644297073
4,16,FedLoRA,reasoning,0.4134689821507306
4,16,FedLoRA,verdict,0.35116627829976266
4,16,FedLoRA,rule alignment,0.4482329162140413
4,16,FedLoRA,total,0.42371404407371077
4,17,FedLoRA,citation,0.4573746656395269
4,17,FedLoRA,reasoning,0.4094850530808694
4,17,FedLoRA,verdict,0.36123306615304734
4,17,FedLoRA,rule alignment,0.44482908627791196
4,17,FedLoRA,total,0.4164632661279868
4,18,FedLoRA,citation,0.46346367394571064
4,18,FedLoRA,reasoning,0.40438146338057335
4,18,FedLoRA,verdict,0.33913348770680773
4,18,FedLoRA,rule alignment,0.4243660321457624
4,18,FedLoRA,total,0.40683693585645403
4,19,FedLoRA,citation,0.4737340474136359
4,19,FedLoRA,reasoning,0.40155974380943055
4,19,FedLoRA,verdict,0.3487705598601857
4,19,FedLoRA,rule alignment,0.4244156463581779
4,19,FedLoRA,total,0.4109772042329201
4,20,FedLoRA,citation,0.4440479939823746
4,20,FedLoRA,reasoning,0.4112120129497547
4,20,FedLoRA,verdict,0.33674843466335697
4,20,FedLoRA,rule alignment,0.42507629260065016
4,20,FedLoRA,total,0.40357796956648934
4,21,FedLoRA,citation,0.4670646566418162
4,21,FedLoRA,reasoning,0.38541652719001124
4,21,FedLoRA,verdict,0.3478609184491218
4,21,FedLoRA,rule alignment,0.41128538906904194
4,21,FedLoRA,total,0.4016134297435463
4,22,FedLoRA,citation,0.4479413382384671
4,22,FedLoRA,reasoning,0.3900314879756746
4,22,FedLoRA,verdict,0.3451367457972154
4,22,FedLoRA,rule alignment,0.40621984577570275
4,22,FedLoRA,total,0.3965229365567635
4,23,FedLoRA,citation,0.44724673460706305
4,23,FedLoRA,reasoning,0.3940028895252707
4,23,FedLoRA,verdict,0.34387961759299024
4,23,FedLoRA,rule alignment,0.40042819909848715
4,23,FedLoRA,total,0.396068094727292
4,24,FedLoRA,citation,0.43519761027622333
4,24,FedLoRA,reasoning,0.3799341083969195
4,24,FedLoRA,verdict,0.32528214863837285
4,24,FedLoRA,rule alignment,0.3961994988201011
4,24,FedLoRA,total,0.38334007201174514
4,25,FedLoRA,citation,0.43809464823937827
4,25,FedLoRA,reasoning,0.37595742085513095
4,25,FedLoRA,verdict,0.3317526569914848
4,25,FedLoRA,rule alignment,0.39083585066539783
4,25,FedLoRA,total,0.3834162226973346
4,26,FedLoRA,citation,0.4402432677471112
4,26,FedLoRA,reasoning,0.37729589189906576
4,26,FedLoRA,verdict,0.33373023313849404
4,26,FedLoRA,rule alignment,0.38225365749241913
4,26,FedLoRA,total,0.38313287428960485
4,27,FedLoRA,citation,0.42013908785214726
4,27,FedLoRA,reasoning,0.36904967629250046
4,27,FedLoRA,verdict,0.33318612624316724
4,27,FedLoRA,rule alignment,0.3880754878187411
4,27,FedLoRA,total,0.376661303975327
4,28,FedLoRA,citation,0.4300817951758996
4,28,FedLoRA,reasoning,0.36085118821371076
4,28,FedLoRA,verdict,0.3160236366871259
4,28,FedLoRA,rule alignment,0.39030882144428203
4,28,FedLoRA,total,0.37284347871872603
4,29,FedLoRA,citation,0.4218763465346336
4,29,FedLoRA,reasoning,0.3602520487718511
4,29,FedLoRA,verdict,0.3057481785703254
4,29,FedLoRA,rule alignment,0.3667756202904666
4,29,FedLoRA,total,0.36333686996588843
4,30,FedLoRA,citation,0.41712663213969225
4,30,FedLoRA,reasoning,0.3557008090971021
4,30,FedLoRA,verdict,0.3097982643938316
4,30,FedLoRA,rule alignment,0.36633519874454207
4,30,FedLoRA,total,0.36170850661142
4,31,FedLoRA,citation,0.4035746634872312
4,31,FedLoRA,reasoning,0.35370513113056873
4,31,FedLoRA,verdict,0.319561517246941
4,31,FedLoRA,rule alignment,0.3720459265129666
4,31,FedLoRA,total,0.361304769825307
4,32,FedLoRA,citation,0.40492127474711187
4,32,FedLoRA,reasoning,0.34055974923654536
4,32,FedLoRA,verdict,0.30891154274838944
4,32,FedLoRA,rule alignment,0.36903010420280485
4,32,FedLoRA,total,0.3544321499853999
4,33,FedLoRA,citation,0.4142740666012443
4,33,FedLoRA,reasoning,0.34509855968913533
4,33,FedLoRA,verdict,0.30511079940907415
4,33,FedLoRA,rule alignment,0.3579377858285956
4,33,FedLoRA,total,0.35496334157503934
4,34,FedLoRA,citation,0.39506559717715356
4,34,FedLoRA,reasoning,0.349444552503828
4,34,FedLoRA,verdict,0.31129906505610483
4,34,FedLoRA,rule alignment,0.362885129949
4,34,FedLoRA,total,0.35400155729926297
4,35,FedLoRA,citation,0.40452989871689227
4,35,FedLoRA,reasoning,0.3461097254007925
4,35,FedLoRA,verdict,0.3025237418628096
4,35,FedLoRA,rule alignment,0.34448349382063725
4,35,FedLoRA,total,0.34949302652929065
4,36,FedLoRA,citation,0.37855680261007224
4,36,FedLoRA,reasoning,0.3238117869771559
4,36,FedLoRA,verdict,0.29399062652987606
4,36,FedLoRA,rule alignment,0.3530736244925532
4,36,FedLoRA,total,0.3358951182766444
4,37,FedLoRA,citation,0.38649074971819947
4,37,FedLoRA,reasoning,0.3323284526889603
4,37,FedLoRA,verdict,0.2827526782187811
4,37,FedLoRA,rule alignment,0.35215202361773024
4,37,FedLoRA,total,0.3374397975144793
4,38,FedLoRA,citation,0.3822494038647496
4,38,FedLoRA,reasoning,0.33651988047154935
4,38,FedLoRA,verdict,0.29594934929606953
4,38,FedLoRA,rule alignment,0.3456435206358178
4,38,FedLoRA,total,0.3396343565588331
4,39,FedLoRA,citation,0.3809268562288814
4,39,FedLoRA,reasoning,0.31887782286838035
4,39,FedLoRA,verdict,0.28707002197150205
4,39,FedLoRA,rule alignment,0.3337418009899558
4,39,FedLoRA,total,0.32941092660860116
4,40,FedLoRA,citation,0.36637790228344735
4,40,FedLoRA,reasoning,0.33161712685267597
4,40,FedLoRA,verdict,0.2643061490913227
4,40,FedLoRA,rule alignment,0.3352874521508799
4,40,FedLoRA,total,0.32421364132967134
4,41,FedLoRA,citation,0.36744876041274954
4,41,FedLoRA,reasoning,0.31295690785611635
4,41,FedLoRA,verdict,0.28064289130805087
4,41,FedLoRA,rule alignment,0.332888336568621
4,41,FedLoRA,total,0.32248765260075923
4,42,FedLoRA,citation,0.3592130132546228
4,42,FedLoRA,reasoning,0.3254058577091898
4,42,FedLoRA,verdict,0.28821270727925064
4,42,FedLoRA,rule alignment,0.3360611309996154
4,42,FedLoRA,total,0.32669041364614837
4,43,FedLoRA,citation,0.3773112389474794
4,43,FedLoRA,reasoning,0.31518104052296664
4,43,FedLoRA,verdict,0.2742390463374561
4,43,FedLoRA,rule alignment,0.33155987712517343
4,43,FedLoRA,total,0.3237538589031586
4,44,FedLoRA,citation,0.34867675347869764
4,44,FedLoRA,reasoning,0.3073085402154227
4,44,FedLoRA,verdict,0.2871684330147744
4,44,FedLoRA,rule alignment,0.3374559486418363
4,44,FedLoRA,total,0.3186450484163621
4,45,FedLoRA,citation,0.3561295025528957
4,45,FedLoRA,reasoning,0.30246342998622855
4,45,FedLoRA,verdict,0.2871321625170383
4,45,FedLoRA,rule alignment,0.31904226862787755
4,45,FedLoRA,total,0.3153628989889276
4,46,FedLoRA,citation,0.34271183870530897
4,46,FedLoRA,reasoning,0.2974987974240585
4,46,FedLoRA,verdict,0.2620327768011093
4,46,FedLoRA,rule alignment,0.30876843867493486
4,46,FedLoRA,total,0.3021894808388091
4,47,FedLoRA,citation,0.35473200573791225
4,47,FedLoRA,reasoning,0.30570687503500776
4,47,FedLoRA,verdict,0.25995142020242384
4,47,FedLoRA,rule alignment,0.3168875048961187
4,47,FedLoRA,total,0.3087604199748101
4,48,FedLoRA,citation,0.33546638483611646
4,48,FedLoRA,reasoning,0.3078065754608479
4,48,FedLoRA,verdict,0.26096186422743795
4,48,FedLoRA,rule alignment,0.32617682743315857
4,48,FedLoRA,total,0.30668440039077466
4,49,FedLoRA,citation,0.3472523032390404
4,49,FedLoRA,reasoning,0.2891237462981447
4,49,FedLoRA,verdict,0.25608291970852703
4,49,FedLoRA,rule alignment,0.28845502145349994
4,49,FedLoRA,total,0.29526193391703526
4,50,FedLoRA,citation,0.33243789899694437
4,50,FedLoRA,reasoning,0.29400518500719464
4,50,FedLoRA,verdict,0.2584229382740363
4,50,FedLoRA,rule alignment,0.2964140801287935
4,50,FedLoRA,total,0.2951995808456623
4,51,FedLoRA,citation,0.32793604905557366
4,51,FedLoRA,reasoning,0.29128865393102576
4,51,FedLoRA,verdict,0.24649507109565827
4,51,FedLoRA,rule alignment,0.3036962310884091
4,51,FedLoRA,total,0.29173362243479756
4,52,FedLoRA,citation,0.33628567503012274
4,52,FedLoRA,reasoning,0.2810799166784277
4,52,FedLoRA,verdict,0.25886259987905424
4,52,FedLoRA,rule alignment,0.2927529711539143
4,52,FedLoRA,total,0.29166163796160544
4,53,FedLoRA,citation,0.3125472329493749
4,53,FedLoRA,reasoning,0.2925476187297929
4,53,FedLoRA,verdict,0.24478827733459332
4,53,FedLoRA,rule alignment,0.299228666660517
4,53,FedLoRA,total,0.28694389652203334
4,54,FedLoRA,citation,0.3214915019723857
4,54,FedLoRA,reasoning,0.28511909461741375
4,54,FedLoRA,verdict,0.24603174376310766
4,54,FedLoRA,rule alignment,0.2894640642792661
4,54,FedLoRA,total,0.28530935267495067
4,55,FedLoRA,citation,0.32863689201329616
4,55,FedLoRA,reasoning,0.27458372765522066
4,55,FedLoRA,verdict,0.24637340405342795
4,55,FedLoRA,rule alignment,0.2907945316570276
4,55,FedLoRA,total,0.2842865986446528
4,56,FedLoRA,citation,0.3264497190149306
4,56,FedLoRA,reasoning,0.2741915643310811
4,56,FedLoRA,verdict,0.2376286046001892
4,56,FedLoRA,rule alignment,0.29281332405746013
4,56,FedLoRA,total,0.2818397150145963
4,57,FedLoRA,citation,0.31671286920793834
4,57,FedLoRA,reasoning,0.2847761547577619
4,57,FedLoRA,verdict,0.2402180453682107
4,57,FedLoRA,rule alignment,0.2820255270467185
4,57,FedLoRA,total,0.28107068048070954
4,58,FedLoRA,citation,0.3011123408273809
4,58,FedLoRA,reasoning,0.29515545408378907
4,58,FedLoRA,verdict,0.23976406956436327
4,58,FedLoRA,rule alignment,0.2799864895069462
4,58,FedLoRA,total,0.279763036724462
4,59,FedLoRA,citation,0.2984427083752392
4,59,FedLoRA,reasoning,0.2724223999045739
4,59,FedLoRA,verdict,0.24153067045692536
4,59,FedLoRA,rule alignment,0.2717220057113562
4,59,FedLoRA,total,0.27106446582168453
4,60,FedLoRA,citation,0.30327119555043225
4,60,FedLoRA,reasoning,0.2753959481367364
4,60,FedLoRA,verdict,0.22831078329384463
4,60,FedLoRA,rule alignment,0.2794056244241015
4,60,FedLoRA,total,0.2713954040369104
4,61,FedLoRA,citation,0.3079023520438642
4,61,FedLoRA,reasoning,0.26840573521798344
4,61,FedLoRA,verdict,0.22127530028714
4,61,FedLoRA,rule alignment,0.2726349925119045
4,61,FedLoRA,total,0.26734313215052696
4,62,FedLoRA,citation,0.3013835084749532
4,62,FedLoRA,reasoning,0.26271419331838314
4,62,FedLoRA,verdict,0.24127636181204665
4,62,FedLoRA,rule alignment,0.26789831669762226
4,62,FedLoRA,total,0.26805888890678936
4,63,FedLoRA,citation,0.2914496624419711
4,63,FedLoRA,reasoning,0.2530900192923583
4,63,FedLoRA,verdict,0.2291660704761909
4,63,FedLoRA,rule alignment,0.2729574659259444
4,63,FedLoRA,total,0.26067243220243685
4,64,FedLoRA,citation,0.2933134745396808
4,64,FedLoRA,reasoning,0.25145057265665005
4,64,FedLoRA,verdict,0.23170836244513035
4,64,FedLoRA,rule alignment,0.26897404352006976
4,64,FedLoRA,total,0.2604854397472117
4,65,FedLoRA,citation,0.27620492173753136
4,65,FedLoRA,reasoning,0.2555744143198345
4,65,FedLoRA,verdict,0.2196421482925936
4,65,FedLoRA,rule alignment,0.2660011714732148
4,65,FedLoRA,total,0.2538343260981245
4,66,FedLoRA,citation,0.2788392921175641
4,66,FedLoRA,reasoning,0.2522730069811423
4,66,FedLoRA,verdict,0.22476540422686211
4,66,FedLoRA,rule alignment,0.26739591624871034
4,66,FedLoRA,total,0.25506225943019134
4,67,FedLoRA,citation,0.28040412901673983
4,67,FedLoRA,reasoning,0.2412825078613252
4,67,FedLoRA,verdict,0.2254035413898308
4,67,FedLoRA,rule alignment,0.2632512489569046
4,67,FedLoRA,total,0.2514869197514211
4,68,FedLoRA,citation,0.28479984833891736
4,68,FedLoRA,reasoning,0.23662267257099254
4,68,FedLoRA,verdict,0.20962527573697798
4,68,FedLoRA,rule alignment,0.2541376991763262
4,68,FedLoRA,total,0.24542062262553685
4,69,FedLoRA,citation,0.2765817795370909
4,69,FedLoRA,reasoning,0.2449260853897401
4,69,FedLoRA,verdict,0.22580226983118667
4,69,FedLoRA,rule alignment,0.24427099609278824
4,69,FedLoRA,total,0.24792803717754908
4,70,FedLoRA,citation,0.2750885388028339
4,70,FedLoRA,reasoning,0.2507301321546141
4,70,FedLoRA,verdict,0.22314188440774038
4,70,FedLoRA,rule alignment,0.2648726027210483
4,70,FedLoRA,total,0.25275116599323744
4,71,FedLoRA,citation,0.27552962261720426
4,71,FedLoRA,reasoning,0.2495168880240857
4,71,FedLoRA,verdict,0.21438283413637269
4,71,FedLoRA,rule alignment,0.2663844201324358
4,71,FedLoRA,total,0.2506100646221071
4,72,FedLoRA,citation,0.27596969108084907
4,72,FedLoRA,reasoning,0.23707609087774634
4,72,FedLoRA,verdict,0.22845238739414428
4,72,FedLoRA,rule alignment,0.2546148997109529
4,72,FedLoRA,total,0.24815132682426283
4,73,FedLoRA,citation,0.27329308839618943
4,73,FedLoRA,reasoning,0.24944204609178328
4,73,FedLoRA,verdict,0.21469759769693222
4,73,FedLoRA,rule alignment,0.23919067281228457
4,73,FedLoRA,total,0.24466841991327232
4,74,FedLoRA,citation,0.2639894561990473
4,74,FedLoRA,reasoning,0.24248959391271477
4,74,FedLoRA,verdict,0.2091686326719168
4,74,FedLoRA,rule alignment,0.24449369399904206
4,74,FedLoRA,total,0.23993513919136383
4,75,FedLoRA,citation,0.27202364607359353
4,75,FedLoRA,reasoning,0.23140296926609008
4,75,FedLoRA,verdict,0.22127031834722277
4,75,FedLoRA,rule alignment,0.24874508532961728
